Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1000284,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1000285,540,FALSE,Rx,0,8,20,0,FF,0,FF,0,2,0
1000286,588,FALSE,Rx,0,8,E8,0,7F,0,0,0,0,1
1000287,0000044C,FALSE,Rx,0,8,DF,FE,FF,91,58,2,5,10
1000288,0000056A,FALSE,Rx,0,8,CB,10,0C,FF,18,0,0,30
1000289,366,FALSE,Rx,0,8,53,3,0,0,0,0,80,D0
1000290,720,FALSE,Rx,0,7,1,3,0D,0,4,0,0,0
1000291,000003D4,FALSE,Rx,0,8,77,86,71,80,8,0,0,0
1000292,000005DC,FALSE,Rx,0,8,77,14,72,7F,1D,0,80,4D
1000293,721,FALSE,Rx,0,7,1,3,5,15,0,0,0,0
1000294,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,1C,0
1000295,280,FALSE,Rx,0,8,40,0B,0,0,11,0,0C,11
1000296,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1000297,50,FALSE,Rx,0,4,0,A5,28,8D,0,0,0,0
1000298,488,FALSE,Rx,0,8,9E,11,11,7F,FE,0,FF,E0
1000299,000000AE,FALSE,Rx,0,8,90,91,0,0,0,0,1,0
1000300,540,FALSE,Rx,0,8,30,0,FF,0,FF,0,2,0
1000301,000001A0,FALSE,Rx,0,8,0,43,0,0,FE,FE,0,99
1000302,000001AC,FALSE,Rx,0,8,CA,4,10,0,69,25,0,92
1000303,000002A0,FALSE,Rx,0,8,0,0,0,6D,0,0,90,FD
1000304,000003A0,FALSE,Rx,0,8,CB,4,0,0,0,0,0,CF
1000305,000000C2,FALSE,Rx,0,8,0,80,0,0,80,50,37,2F
1000306,000000D0,FALSE,Rx,0,6,79,B8,0,30,1,F0,0,0
1000307,000003D0,FALSE,Rx,0,6,0,81,0,0,0,79,0,0
1000308,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1000309,000004A8,FALSE,Rx,0,8,0,40,3,80,0,20,40,A3
1000310,000005A0,FALSE,Rx,0,8,2B,1,0,4F,0,0,50,2B
1000311,000002B7,FALSE,Rx,0,8,3,3,0,0,0,0,0,0
1000312,368,FALSE,Rx,0,8,F6,7,8,FE,7,FE,FE,0
1000313,320,FALSE,Rx,0,8,22,30,0,1,0,2,0,BF
1000314,000005C0,FALSE,Rx,0,8,8,0,0,A6,21,0,8,87
1000315,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,24,0
1000316,280,FALSE,Rx,0,8,40,0B,0,0,11,0,0C,11
1000317,284,FALSE,Rx,0,6,6,6,0,0,0,0,0,0
1000318,000000AE,FALSE,Rx,0,8,A0,A1,0,0,0,0,1,0
1000319,288,FALSE,Rx,0,8,4E,BB,0,0,0,7B,A0,6
1000320,000001A0,FALSE,Rx,0,8,0,43,0,0,FE,FE,0,9A
1000321,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1000322,000002A0,FALSE,Rx,0,8,0,0,0,6D,0,0,A0,CD
1000323,000003D4,FALSE,Rx,0,8,3,87,4,80,8,0,0,0
1000324,480,FALSE,Rx,0,8,70,20,96,8B,19,88,0,DC
1000325,488,FALSE,Rx,0,8,8E,11,11,7F,FE,0,FF,F0
1000326,0000048A,FALSE,Rx,0,8,62,0,0,2,0,0,0,60
1000327,000000C2,FALSE,Rx,0,8,0,80,0,0,80,60,58,1F
1000328,000000D0,FALSE,Rx,0,6,8,C9,0,30,1,F0,0,0
1000329,0000038A,FALSE,Rx,0,4,78,80,D8,20,0,0,0,0
1000330,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1000331,540,FALSE,Rx,0,8,40,0,FF,0,FF,0,2,0
1000332,588,FALSE,Rx,0,8,E8,0,7F,0,0,0,0,1
1000333,0000044C,FALSE,Rx,0,8,EF,FE,FF,91,58,2,5,20
1000334,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,2C,0
1000335,280,FALSE,Rx,0,8,40,0B,0,0,11,0,0C,11
1000336,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1000337,50,FALSE,Rx,0,4,0,A5,38,9D,0,0,0,0
1000338,000000AE,FALSE,Rx,0,8,B0,B1,0,0,0,0,1,0
1000339,488,FALSE,Rx,0,8,81,11,11,7F,FE,0,0,0
1000340,000001A0,FALSE,Rx,0,8,0,43,0,0,FE,FE,0,9B
1000341,497,FALSE,Rx,0,8,0,0,0,0,74,46,0,98
1000342,000001AC,FALSE,Rx,0,8,CB,5,10,0,69,25,0,92
1000343,540,FALSE,Rx,0,8,50,0,FF,0,FF,0,2,0
1000344,000002A0,FALSE,Rx,0,8,0,0,0,6D,0,0,B0,DD
1000345,678,FALSE,Rx,0,4,40,0,1,5,0,0,0,0
1000346,000000C2,FALSE,Rx,0,8,0,80,0,0,80,70,7D,0F
1000347,000000D0,FALSE,Rx,0,6,1B,DA,0,30,1,F0,0,0
1000348,000003A0,FALSE,Rx,0,8,CA,5,0,0,0,0,0,CF
1000349,000003D0,FALSE,Rx,0,6,0,81,0,0,0,79,0,0
1000350,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1000351,000004A8,FALSE,Rx,0,8,0,40,7,80,0,20,50,B7
1000352,000005A0,FALSE,Rx,0,8,2B,1,0,5F,0,0,50,2B
1000353,368,FALSE,Rx,0,8,F9,8,8,FE,7,FE,FE,0
1000354,320,FALSE,Rx,0,8,22,30,0,1,0,3,0,BF
1000355,000005C0,FALSE,Rx,0,8,9,0,0,A6,21,0,8,86
1000356,000006DA,FALSE,Rx,0,8,2,82,3,1,0A,0,4,1
1000357,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,34,0
1000358,280,FALSE,Rx,0,8,40,0B,0,0,11,0,0C,11
