Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1000312,588,FALSE,Rx,0,8,E8,0,80,0,0,0,0,1
1000313,0000058C,FALSE,Rx,0,8,90,E0,0,0,0,0,0,0
1000314,000005D0,FALSE,Rx,0,8,C0,4,61,8F,39,59,C0,0
1000315,368,FALSE,Rx,0,8,FA,0B,8,FE,7,FE,FE,0
1000316,440,FALSE,Rx,0,8,20,80,0,FE,80,0,E4,0
1000317,540,FALSE,Rx,0,8,C0,0,FF,0,FF,0,12,0
1000318,000003D4,FALSE,Rx,0,8,8A,8B,1,0,8,0,0,0
1000319,000000D2,FALSE,Rx,0,5,2,2,0,0,0,0,0,0
1000320,572,FALSE,Rx,0,1,7,0,0,0,0,0,0,0
1000321,320,FALSE,Rx,0,8,22,20,0,1,0,0E,0,B9
1000322,000000C2,FALSE,Rx,0,8,0,0,0,0,0,72,37,8D
1000323,000000D0,FALSE,Rx,0,6,B0,40,0,30,0,C0,0,0
1000324,397,FALSE,Rx,0,8,0B,0B,0,0,0,0,0,0
1000325,280,FALSE,Rx,0,8,41,0,0,0,0B,0,19,1F
1000326,380,FALSE,Rx,0,8,0,52,0,0,0,0,0,16
1000327,488,FALSE,Rx,0,8,D6,1F,0B,80,7C,0,2E,10
1000328,0000044C,FALSE,Rx,0,8,3A,0,40,45,58,2,5,60
1000329,000005DC,FALSE,Rx,0,8,77,14,72,7F,1D,0,80,4D
1000330,50,FALSE,Rx,0,4,0,AD,C8,65,0,0,0,0
1000331,0000038A,FALSE,Rx,0,4,28,80,88,20,0,0,0,0
1000332,440,FALSE,Rx,0,8,20,80,0,FE,80,0,EC,0
1000333,540,FALSE,Rx,0,8,D0,0,FF,0,FF,0,12,0
1000334,000005C0,FALSE,Rx,0,8,0D,0,0,A6,21,0,88,2
1000335,000000D0,FALSE,Rx,0,6,A0,50,0,30,0,C0,0,0
1000336,000000C2,FALSE,Rx,0,8,0,0,0,0,0,82,CB,7D
1000337,000003D0,FALSE,Rx,0,6,0,81,0,10,0,54,0,0
1000338,280,FALSE,Rx,0,8,41,0,0,0,0B,0,19,1F
1000339,284,FALSE,Rx,0,6,9,9,0,0,0,0,0,0
1000340,288,FALSE,Rx,0,8,8A,52,0,0,0,91,A0,0B
1000341,380,FALSE,Rx,0,8,0,52,0,0,0,0,0,16
1000342,000002B7,FALSE,Rx,0,8,35,5,0,0,0,0,30,0
1000343,480,FALSE,Rx,0,8,84,2C,0,0,0,88,0,20
1000344,488,FALSE,Rx,0,8,FB,1F,0B,80,7C,0,33,20
1000345,0000048A,FALSE,Rx,0,8,92,0,0,2,0,0,0,90
1000346,588,FALSE,Rx,0,8,E8,0,80,0,0,0,0,1
1000347,368,FALSE,Rx,0,8,FD,0C,8,FE,7,FE,FE,0
1000348,440,FALSE,Rx,0,8,20,80,0,FE,80,0,F4,0
1000349,540,FALSE,Rx,0,8,E0,0,FF,0,FF,0,12,0
1000350,000003D4,FALSE,Rx,0,8,8D,8C,1,0,8,0,0,0
1000351,000000D2,FALSE,Rx,0,5,3,3,0,0,0,0,0,0
1000352,320,FALSE,Rx,0,8,22,20,0,1,0,0F,0,B9
1000353,000000C2,FALSE,Rx,0,8,0,0,0,0,0,92,EE,6D
1000354,000000D0,FALSE,Rx,0,6,90,60,0,30,0,C0,0,0
1000355,280,FALSE,Rx,0,8,41,0,0,0,0B,0,19,1F
1000356,380,FALSE,Rx,0,8,0,52,0,0,0,0,0,16
1000357,488,FALSE,Rx,0,8,D8,1F,0B,80,7C,0,0,30
1000358,0000044C,FALSE,Rx,0,8,2A,0,40,45,58,2,5,70
1000359,50,FALSE,Rx,0,4,0,AD,D8,75,0,0,0,0
1000360,0000056A,FALSE,Rx,0,8,9F,10,8,FF,18,0,0,60
1000361,366,FALSE,Rx,0,8,56,6,0,0,0,0,80,D0
1000362,440,FALSE,Rx,0,8,20,80,0,FE,80,0,FC,0
1000363,540,FALSE,Rx,0,8,F0,0,FF,0,FF,0,12,0
1000364,497,FALSE,Rx,0,8,0,0,0,0,74,46,0,F8
