Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1008160,000000D2,FALSE,Rx,0,5,3C,38,0,0,4,0,0,0
1008161,000001A0,FALSE,Rx,0,8,0,42,0,0,FE,FE,0,51
1008162,000002A0,FALSE,Rx,0,8,0,0,0,6C,0,0,10,7C
1008163,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1008164,000005C0,FALSE,Rx,0,8,3,0,0,A6,21,0,0,84
1008165,000000C2,FALSE,Rx,0,8,0,80,0,0,80,D0,30,AF
1008166,000000D0,FALSE,Rx,0,6,F0,3F,6,38,1,F0,0,0
1008167,000003D0,FALSE,Rx,0,6,0,80,8,0,0,79,0,0
1008168,368,FALSE,Rx,0,8,C3,33,8,FF,7,FF,FF,0
1008169,572,FALSE,Rx,0,1,7,0,0,0,0,0,0,0
1008170,280,FALSE,Rx,0,8,10,0B,0,0,0D,0,0C,0D
1008171,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1008172,488,FALSE,Rx,0,8,0E,0D,0D,7F,FE,0,FF,70
1008173,000003B2,FALSE,Rx,0,8,0,80,7,0,0,0,0,0
1008174,397,FALSE,Rx,0,8,0F,7,8,0,0,0,0,0
1008175,440,FALSE,Rx,0,8,20,80,0,FE,80,0,64,0
1008176,540,FALSE,Rx,0,8,C0,0,FF,0,FF,0,12,EF
1008177,000003D4,FALSE,Rx,0,8,7,83,4,80,8,0,0,0
1008178,000000AE,FALSE,Rx,0,8,29,28,0,0,0,0,1,0
1008179,320,FALSE,Rx,0,8,20,30,38,1,0,6,0,95
1008180,000001A0,FALSE,Rx,0,8,0,42,0,0,FE,FE,0,52
1008181,000001AC,FALSE,Rx,0,8,8F,1,10,0,69,21,0,D6
1008182,000002A0,FALSE,Rx,0,8,0,0,0,6C,0,0,20,4C
1008183,000000C2,FALSE,Rx,0,8,0,80,0,0,80,E0,5F,9F
1008184,000000D0,FALSE,Rx,0,6,8E,41,6,38,1,F0,0,0
1008185,000003A0,FALSE,Rx,0,8,CE,1,0,0,0,0,0,CF
1008186,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1008187,000004A8,FALSE,Rx,0,8,48,0,7,90,0,20,10,EF
1008188,0000044C,FALSE,Rx,0,8,70,0,40,8F,58,2,5,E0
1008189,000005A0,FALSE,Rx,0,8,7F,0,0,12,31,0,10,AB
1008190,000002B7,FALSE,Rx,0,8,18,8,0,0,0,0,10,0
1008191,280,FALSE,Rx,0,8,10,0B,0,0,0D,0,0C,0D
1008192,284,FALSE,Rx,0,6,0A,0A,0,0,0,0,0,0
1008193,288,FALSE,Rx,0,8,8A,BA,C0,0,0,7B,A0,6
1008194,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1008195,480,FALSE,Rx,0,8,84,2C,96,8B,19,88,14,30
1008196,488,FALSE,Rx,0,8,FE,0D,0D,7F,FE,0,FF,80
1008197,0000048A,FALSE,Rx,0,8,A2,0,0,2,0,0,0,A0
1008198,588,FALSE,Rx,0,8,E8,0,7F,0,0,0,0,8B
1008199,0000058C,FALSE,Rx,0,8,90,E0,0,0,0,0,0,0
1008200,440,FALSE,Rx,0,8,20,80,0,FE,80,0,6C,0
1008201,540,FALSE,Rx,0,8,D0,0,FF,0,FF,0,12,EF
1008202,50,FALSE,Rx,0,4,0,A5,48,ED,0,0,0,0
1008203,000000D2,FALSE,Rx,0,5,3D,39,0,0,4,0,0,0
1008204,0000059D,FALSE,Rx,0,8,0,AA,ED,0,0,0,0,0
1008205,550,FALSE,Rx,0,8,80,80,0,0,0,0,0,0
1008206,000000AE,FALSE,Rx,0,8,39,38,0,0,0,0,1,0
1008207,0000038A,FALSE,Rx,0,4,A8,80,8,20,0,0,0,0
1008208,000001A0,FALSE,Rx,0,8,0,42,0,0,FE,FE,0,53
1008209,000002A0,FALSE,Rx,0,8,0,0,0,6C,0,0,30,5C
1008210,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1008211,000000C2,FALSE,Rx,0,8,0,80,0,0,80,F0,7A,8F
1008212,000000D0,FALSE,Rx,0,6,9E,51,6,38,1,F0,0,0
1008213,000003D0,FALSE,Rx,0,6,0,80,8,0,0,79,0,0
1008214,000005C0,FALSE,Rx,0,8,4,0,0,A6,21,0,0,83
1008215,368,FALSE,Rx,0,8,C4,34,8,FF,7,FF,FF,0
1008216,280,FALSE,Rx,0,8,10,0B,0,0,0D,0,0C,0D
1008217,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1008218,488,FALSE,Rx,0,8,EE,0D,0D,7F,FE,0,FF,90
1008219,440,FALSE,Rx,0,8,20,80,0,FE,80,0,74,0
1008220,540,FALSE,Rx,0,8,E0,0,FF,0,FF,0,12,EF
1008221,000003D4,FALSE,Rx,0,8,0,84,4,80,8,0,0,0
1008222,000000AE,FALSE,Rx,0,8,49,48,0,0,0,0,1,0
1008223,320,FALSE,Rx,0,8,20,30,38,1,0,7,0,95
1008224,000001A0,FALSE,Rx,0,8,0,42,0,0,FE,FE,0,54
1008225,000001AB,FALSE,Rx,0,8,1,1,0,0,0,0,0,0
1008226,000001AC,FALSE,Rx,0,8,8C,2,10,0,69,21,0,D6
1008227,000000C2,FALSE,Rx,0,8,0,80,0,0,80,0,86,7F
1008228,000000D0,FALSE,Rx,0,6,AD,62,6,38,1,F0,0,0
1008229,000002A0,FALSE,Rx,0,8,0,0,0,6C,0,0,40,2C
1008230,739,FALSE,Rx,0,7,4,3,5,0,0,0,0,0
1008231,000003A0,FALSE,Rx,0,8,CD,2,0,0,0,0,0,CF
1008232,0000044C,FALSE,Rx,0,8,60,0,40,8F,58,2,5,F0
1008233,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1008234,000004A8,FALSE,Rx,0,8,48,0,7,90,0,20,20,DF
1008235,000005A0,FALSE,Rx,0,8,7F,0,0,22,31,0,10,AB
1008236,000005B7,FALSE,Rx,0,8,D3,D3,0,0,0,0,0,0
1008237,0000056A,FALSE,Rx,0,8,6C,37,0C,FF,8,0,0,A0
1008238,366,FALSE,Rx,0,8,5A,0A,0,0,0,0,80,D0
1008239,280,FALSE,Rx,0,8,10,0B,0,0,0D,0,0C,0D
1008240,284,FALSE,Rx,0,6,0B,0B,0,0,0,0,0,0
1008241,288,FALSE,Rx,0,8,8A,BA,C0,0,0,7B,A0,6
1008242,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1008243,480,FALSE,Rx,0,8,84,2C,96,8B,19,88,14,30
1008244,488,FALSE,Rx,0,8,DE,0D,0D,7F,FE,0,FF,A0
1008245,0000048A,FALSE,Rx,0,8,B2,0,0,2,0,0,0,B0
1008246,588,FALSE,Rx,0,8,E8,0,7F,0,0,0,0,8B
1008247,000005D6,FALSE,Rx,0,5,0,0,0,0,0,0,0,0
1008248,440,FALSE,Rx,0,8,20,80,0,FE,80,0,7C,0
1008249,540,FALSE,Rx,0,8,F0,0,FF,0,FF,0,12,EF
1008250,50,FALSE,Rx,0,4,0,A5,58,FD,0,0,0,0
1008251,000000D2,FALSE,Rx,0,5,3E,3A,0,0,4,0,0,0
1008252,000000AE,FALSE,Rx,0,8,59,58,0,0,0,0,1,0
1008253,000001A0,FALSE,Rx,0,8,0,42,0,0,FE,FE,0,55
1008254,000002A0,FALSE,Rx,0,8,0,0,0,6C,0,0,50,3C
1008255,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1008256,000005C0,FALSE,Rx,0,8,5,0,0,A6,21,0,0,82
1008257,000000C2,FALSE,Rx,0,8,0,80,0,0,80,10,A3,6F
1008258,000000D0,FALSE,Rx,0,6,BC,73,6,38,1,F0,0,0
1008259,000003D0,FALSE,Rx,0,6,0,80,8,0,0,79,0,0
1008260,000003D2,FALSE,Rx,0,7,25,7,33,10,1,0,0,0
1008261,5.00E+00,FALSE,Rx,0,8,20,0,27,0,0,0,85,FB
1008262,368,FALSE,Rx,0,8,C5,35,8,FF,7,FF,FF,0
1008263,280,FALSE,Rx,0,8,10,0B,0,0,0D,0,0C,0D
1008264,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1008265,488,FALSE,Rx,0,8,CE,0D,0D,7F,FE,0,FF,B0
1008266,5.00E+08,FALSE,Rx,0,8,0,0,FF,FF,0,0C,0,0
1008267,440,FALSE,Rx,0,8,20,80,0,FE,80,0,4,0
1008268,540,FALSE,Rx,0,8,0,0,FF,0,FF,0,12,26
1008269,000005F7,FALSE,Rx,0,4,0,0,0,0,0,0,0,0
1008270,000003D4,FALSE,Rx,0,8,1,85,4,80,8,0,0,0
1008271,0000038A,FALSE,Rx,0,4,B8,80,18,20,0,0,0,0
1008272,000000AE,FALSE,Rx,0,8,69,68,0,0,0,0,1,0
1008273,320,FALSE,Rx,0,8,20,30,38,1,0,8,0,95
1008274,000001A0,FALSE,Rx,0,8,0,42,0,0,FE,FE,0,56
1008275,000005F3,FALSE,Rx,0,8,0,0,E2,0,0,0,0,0
1008276,000001AC,FALSE,Rx,0,8,8D,3,10,0,69,21,0,D6
1008277,000000C2,FALSE,Rx,0,8,0,80,0,0,80,20,CC,5F
1008278,000000D0,FALSE,Rx,0,6,4A,85,6,38,1,F0,0,0
1008279,000002A0,FALSE,Rx,0,8,0,0,0,6C,0,0,60,0C
1008280,0000060E,FALSE,Rx,0,2,97,0,0,0,0,0,0,0
1008281,000003A0,FALSE,Rx,0,8,CC,3,0,0,0,0,0,CF
1008282,0000044C,FALSE,Rx,0,8,90,0,40,8F,58,2,5,0
1008283,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1008284,000004A8,FALSE,Rx,0,8,48,0,7,90,0,20,30,CF
1008285,000005A0,FALSE,Rx,0,8,7F,0,0,32,31,0,10,AB
1008286,280,FALSE,Rx,0,8,10,0B,0,0,0D,0,0C,0D
1008287,284,FALSE,Rx,0,6,0C,0C,0,0,0,0,0,0
1008288,288,FALSE,Rx,0,8,E8,BA,C0,0,0,7B,A0,6
1008289,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1008290,480,FALSE,Rx,0,8,C0,2C,96,8B,19,88,14,74
1008291,390,FALSE,Rx,0,8,3,0,51,0,40,0,0,0
1008292,488,FALSE,Rx,0,8,BE,0D,0D,7F,FE,0,FF,C0
1008293,392,FALSE,Rx,0,8,8,0,1,1,0,0,0,0
1008294,0000048A,FALSE,Rx,0,8,C2,0,0,2,0,0,0,C0
1008295,570,FALSE,Rx,0,5,C7,20,8D,4F,80,0,0,0
1008296,588,FALSE,Rx,0,8,E8,0,7F,0,0,0,0,8B
1008297,440,FALSE,Rx,0,8,20,80,0,FE,80,0,0C,0
1008298,50,FALSE,Rx,0,4,0,A5,68,CD,0,0,0,0
1008299,000000D2,FALSE,Rx,0,5,3F,3B,0,0,4,0,0,0
1008300,540,FALSE,Rx,0,8,10,0,FF,0,FF,0,12,26
1008301,000005D0,FALSE,Rx,0,8,C0,4,61,8F,39,59,C0,0
1008302,000000AE,FALSE,Rx,0,8,79,78,0,0,0,0,1,0
1008303,000001A0,FALSE,Rx,0,8,0,42,0,0,FE,FE,0,57
1008304,000002A0,FALSE,Rx,0,8,0,0,0,6C,0,0,70,1C
1008305,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1008306,000005C0,FALSE,Rx,0,8,6,0,0,A6,21,0,0,81
1008307,000000C2,FALSE,Rx,0,8,0,80,0,0,80,30,E9,4F
1008308,000000D0,FALSE,Rx,0,6,5A,95,6,38,1,F0,0,0
1008309,000003D0,FALSE,Rx,0,6,0,80,8,0,0,79,0,0
1008310,000002B7,FALSE,Rx,0,8,19,9,0,0,0,0,10,0
1008311,368,FALSE,Rx,0,8,C6,36,8,FF,7,FF,FF,0
1008312,280,FALSE,Rx,0,8,10,0B,0,0,0D,0,0C,0D
1008313,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1008314,488,FALSE,Rx,0,8,AE,0D,0D,7F,FE,0,FF,D0
1008315,000005DC,FALSE,Rx,0,8,77,14,72,7F,1D,0,80,4D
1008316,440,FALSE,Rx,0,8,20,80,0,FE,80,0,14,0
1008317,540,FALSE,Rx,0,8,20,0,FF,0,FF,0,12,26
1008318,000003D4,FALSE,Rx,0,8,2,86,4,80,8,0,0,0
1008319,000000AE,FALSE,Rx,0,8,89,88,0,0,0,0,1,0
1008320,320,FALSE,Rx,0,8,20,30,38,1,0,9,0,95
1008321,000001A0,FALSE,Rx,0,8,0,42,0,0,FE,FE,0,58
1008322,000001AC,FALSE,Rx,0,8,8A,4,10,0,69,21,0,D6
1008323,000002A0,FALSE,Rx,0,8,0,0,0,6C,0,0,80,EC
1008324,000000C2,FALSE,Rx,0,8,0,80,0,0,80,40,12,3F
1008325,000000D0,FALSE,Rx,0,6,68,A7,6,38,1,F0,0,0
1008326,000003A0,FALSE,Rx,0,8,CB,4,0,0,0,0,0,CF
1008327,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1008328,0000044C,FALSE,Rx,0,8,80,0,40,8F,58,2,5,10
1008329,000004A8,FALSE,Rx,0,8,48,0,3,90,0,20,40,BB
1008330,000005A0,FALSE,Rx,0,8,7F,0,0,42,31,0,10,AB
1008331,0000056A,FALSE,Rx,0,8,7C,37,0C,FF,8,0,0,B0
1008332,366,FALSE,Rx,0,8,5B,0B,0,0,0,0,80,D0
1008333,280,FALSE,Rx,0,8,10,0B,0,0,0D,0,0C,0D
1008334,284,FALSE,Rx,0,6,0D,0D,0,0,0,0,0,0
1008335,288,FALSE,Rx,0,8,E8,BA,C0,0,0,7B,A0,6
1008336,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1008337,480,FALSE,Rx,0,8,C0,2C,96,8B,19,88,14,74
1008338,488,FALSE,Rx,0,8,9E,0D,0D,7F,FE,0,FF,E0
1008339,0000048A,FALSE,Rx,0,8,D2,0,0,2,0,0,0,D0
1008340,588,FALSE,Rx,0,8,E8,0,7F,0,0,0,0,8B
1008341,440,FALSE,Rx,0,8,20,80,0,FE,80,0,1C,0
1008342,000000D2,FALSE,Rx,0,5,38,3C,0,0,4,0,0,0
1008343,50,FALSE,Rx,0,4,0,A5,78,DD,0,0,0,0
1008344,540,FALSE,Rx,0,8,30,0,FF,0,FF,0,12,26
1008345,0000038A,FALSE,Rx,0,4,88,80,28,20,0,0,0,0
1008346,497,FALSE,Rx,0,8,0,0,0,0,74,46,0,E0
1008347,000000AE,FALSE,Rx,0,8,99,98,0,0,0,0,1,0
1008348,000001A0,FALSE,Rx,0,8,0,42,0,0,FE,FE,0,59
1008349,420,FALSE,Rx,0,8,9C,98,9E,0,18,36,FF,0
1008350,000002A0,FALSE,Rx,0,8,0,0,0,6C,0,0,90,FC
1008351,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1008352,000005C0,FALSE,Rx,0,8,7,0,0,A6,21,0,0,80
1008353,000000C2,FALSE,Rx,0,8,0,80,0,0,80,50,37,2F
1008354,000000D0,FALSE,Rx,0,6,79,B7,7,38,1,F0,0,0
1008355,000003D0,FALSE,Rx,0,6,0,80,8,0,0,79,0,0
1008356,723,FALSE,Rx,0,7,4,3,5,0,0,0,0,0
1008357,368,FALSE,Rx,0,8,C7,37,8,FF,7,FF,FF,0
1008358,280,FALSE,Rx,0,8,10,0B,0,0,0D,0,0C,0D
1008359,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1008360,488,FALSE,Rx,0,8,8E,0D,0D,7F,FE,0,FF,F0
1008361,440,FALSE,Rx,0,8,20,80,0,FE,80,0,24,0
1008362,540,FALSE,Rx,0,8,40,0,FF,0,FF,0,12,EF
1008363,000003D4,FALSE,Rx,0,8,3,87,4,80,8,0,0,0
1008364,000000AE,FALSE,Rx,0,8,A9,A8,0,0,0,0,1,0
1008365,000001A0,FALSE,Rx,0,8,0,42,0,0,FE,FE,0,5A
1008366,320,FALSE,Rx,0,8,20,30,38,1,0,0A,0,95
1008367,000001AC,FALSE,Rx,0,8,8B,5,10,0,69,21,0,D6
1008368,000002A0,FALSE,Rx,0,8,0,0,0,6C,0,0,A0,CC
1008369,000000D0,FALSE,Rx,0,6,7,C9,7,38,1,F0,0,0
1008370,000000C2,FALSE,Rx,0,8,0,80,0,0,80,60,58,1F
1008371,000003A0,FALSE,Rx,0,8,CA,5,0,0,0,0,0,CF
1008372,000003D2,FALSE,Rx,0,7,2A,8,33,10,1,0,0,0
1008373,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1008374,0000044C,FALSE,Rx,0,8,B0,0,40,8F,58,2,5,20
1008375,000004A8,FALSE,Rx,0,8,48,0,3,90,0,20,50,AB
1008376,000005A0,FALSE,Rx,0,8,7F,0,0,52,31,0,10,AB
1008377,280,FALSE,Rx,0,8,10,0B,0,0,0D,0,0C,0D
1008378,284,FALSE,Rx,0,6,0E,0E,0,0,0,0,0,0
1008379,288,FALSE,Rx,0,8,E8,BA,C0,0,0,7B,A0,6
1008380,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1008381,480,FALSE,Rx,0,8,C0,2C,96,8B,19,88,14,74
1008382,488,FALSE,Rx,0,8,81,0D,0D,7F,FE,0,0,0
1008383,0000048A,FALSE,Rx,0,8,E2,0,0,2,0,0,0,E0
1008384,588,FALSE,Rx,0,8,E8,0,7F,0,0,0,0,8B
1008385,440,FALSE,Rx,0,8,20,80,0,FE,80,0,2C,0
1008386,540,FALSE,Rx,0,8,50,0,FF,0,FF,0,12,EF
1008387,50,FALSE,Rx,0,4,0,A5,88,2D,0,0,0,0
1008388,000000AE,FALSE,Rx,0,8,B9,B8,0,0,0,0,1,0
1008389,000001A0,FALSE,Rx,0,8,0,42,0,0,FE,FE,0,5B
1008390,000002A0,FALSE,Rx,0,8,0,0,0,6C,0,0,B0,DC
1008391,000000D2,FALSE,Rx,0,5,39,3D,0,0,4,0,0,0
1008392,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1008393,000005D2,FALSE,Rx,0,8,2,43,30,31,32,30,38,31
1008394,000000C2,FALSE,Rx,0,8,0,80,0,0,80,70,7D,0F
1008395,000000D0,FALSE,Rx,0,6,17,D9,7,38,1,F0,0,0
1008396,000003D0,FALSE,Rx,0,6,0,80,8,0,0,79,0,0
1008397,000005C0,FALSE,Rx,0,8,8,0,0,A6,21,0,0,8F
1008398,368,FALSE,Rx,0,8,C8,38,8,FF,7,FF,FF,0
1008399,572,FALSE,Rx,0,1,7,0,0,0,0,0,0,0
1008400,280,FALSE,Rx,0,8,10,0B,0,0,0D,0,0C,0D
1008401,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1008402,488,FALSE,Rx,0,8,BF,0D,0D,7F,FE,0,2E,10
1008403,397,FALSE,Rx,0,8,0,8,8,0,0,0,0,0
1008404,000003B2,FALSE,Rx,0,8,0,80,7,0,0,0,0,0
1008405,440,FALSE,Rx,0,8,20,80,0,FE,80,0,34,0
1008406,540,FALSE,Rx,0,8,60,0,FF,0,FF,0,12,EF
1008407,0000038A,FALSE,Rx,0,4,98,80,38,20,0,0,0,0
1008408,000003D4,FALSE,Rx,0,8,0C,88,4,80,8,0,0,0
1008409,000000AE,FALSE,Rx,0,8,C9,C8,0,0,0,0,1,0
1008410,320,FALSE,Rx,0,8,20,30,38,1,0,0B,0,95
1008411,000001A0,FALSE,Rx,0,8,0,42,0,0,FE,FE,0,5C
1008412,000001AC,FALSE,Rx,0,8,88,6,10,0,69,21,0,D6
1008413,000002A0,FALSE,Rx,0,8,0,0,0,6C,0,0,C0,AC
1008414,000000C2,FALSE,Rx,0,8,0,80,0,0,80,80,81,FF
1008415,000000D0,FALSE,Rx,0,6,25,EB,7,38,1,F0,0,0
1008416,000003A0,FALSE,Rx,0,8,C9,6,0,0,0,0,0,CF
1008417,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1008418,000004A8,FALSE,Rx,0,8,48,0,3,90,0,20,60,9B
1008419,0000044C,FALSE,Rx,0,8,A0,0,40,8F,58,2,5,30
1008420,000005A0,FALSE,Rx,0,8,7F,0,0,62,31,0,10,AB
1008421,000002B7,FALSE,Rx,0,8,1A,0A,0,0,0,0,10,0
1008422,0000056A,FALSE,Rx,0,8,0C,37,0C,FF,8,0,0,C0
1008423,366,FALSE,Rx,0,8,5C,0C,0,0,0,0,80,D0
1008424,280,FALSE,Rx,0,8,10,0B,0,0,0D,0,0C,0D
1008425,284,FALSE,Rx,0,6,0F,0F,0,0,0,0,0,0
1008426,288,FALSE,Rx,0,8,E8,BA,C0,0,0,7B,A0,6
1008427,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1008428,480,FALSE,Rx,0,8,C0,2C,96,8B,19,88,14,74
1008429,488,FALSE,Rx,0,8,20,0D,0D,7F,FE,0,81,20
1008430,0000048A,FALSE,Rx,0,8,F2,0,0,2,0,0,0,F0
1008431,588,FALSE,Rx,0,8,E8,0,7F,0,0,0,0,8B
1008432,0000058C,FALSE,Rx,0,8,90,E0,0,0,0,0,0,0
1008433,0000058F,FALSE,Rx,0,8,B8,FD,FF,7F,0,0,0,1
1008434,000005AA,FALSE,Rx,0,8,0,0,80,8,0,0,0,0
1008435,000000D2,FALSE,Rx,0,5,3A,3E,0,0,4,0,0,0
1008436,50,FALSE,Rx,0,4,0,A5,98,3D,0,0,0,0
1008437,440,FALSE,Rx,0,8,20,80,0,FE,80,0,3C,0
1008438,540,FALSE,Rx,0,8,70,0,FF,0,FF,0,12,EF
1008439,000000AE,FALSE,Rx,0,8,D9,D8,0,0,0,0,1,0
1008440,000001A0,FALSE,Rx,0,8,0,42,0,0,FE,FE,0,5D
1008441,0000051A,FALSE,Rx,0,8,4,20,0,1,8,40,0,2
1008442,000002A0,FALSE,Rx,0,8,0,0,0,6C,0,0,D0,BC
1008443,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1008444,000000C2,FALSE,Rx,0,8,0,80,0,0,80,90,A4,EF
1008445,000000D0,FALSE,Rx,0,6,34,FB,6,38,1,F0,0,0
1008446,000003D0,FALSE,Rx,0,6,0,80,8,0,0,79,0,0
1008447,000005C0,FALSE,Rx,0,8,9,0,0,A6,21,0,0,8E
1008448,368,FALSE,Rx,0,8,C9,39,8,FF,7,FF,FF,0
1008449,280,FALSE,Rx,0,8,10,0B,0,0,0D,0,0C,0D
1008450,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1008451,488,FALSE,Rx,0,8,B1,0D,0D,7F,FE,0,0,30
1008452,440,FALSE,Rx,0,8,20,80,0,FE,80,0,44,0
1008453,540,FALSE,Rx,0,8,80,0,FF,0,FF,0,12,26
1008454,722,FALSE,Rx,0,7,4,3,5,1,0,0,0,0
1008455,000003D4,FALSE,Rx,0,8,0D,89,4,80,8,0,0,0
1008456,000000AE,FALSE,Rx,0,8,E9,E8,0,0,0,0,1,0
1008457,320,FALSE,Rx,0,8,20,30,38,1,0,0C,0,95
1008458,000001A0,FALSE,Rx,0,8,0,42,0,0,FE,FE,0,5E
1008459,000001AC,FALSE,Rx,0,8,89,7,10,0,69,21,0,D6
1008460,000002A0,FALSE,Rx,0,8,0,0,0,6C,0,0,E0,8C
1008461,000000C2,FALSE,Rx,0,8,0,80,0,0,80,A0,CB,DF
1008462,000000D0,FALSE,Rx,0,6,C3,0C,6,38,1,F0,0,0
1008463,000003A0,FALSE,Rx,0,8,C8,7,0,0,0,0,0,CF
1008464,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1008465,000004A8,FALSE,Rx,0,8,48,0,7,90,0,20,70,8F
1008466,0000044C,FALSE,Rx,0,8,D0,0,40,8F,58,2,5,40
1008467,000005A0,FALSE,Rx,0,8,7F,0,0,72,31,0,10,AB
1008468,000005B7,FALSE,Rx,0,8,D4,D4,0,0,0,0,0,0
1008469,280,FALSE,Rx,0,8,10,0B,0,0,0D,0,0C,0D
1008470,284,FALSE,Rx,0,6,0,0,0,0,0,0,0,0
1008471,288,FALSE,Rx,0,8,36,BA,C0,0,0,7B,A0,6
1008472,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1008473,480,FALSE,Rx,0,8,19,2C,96,8B,19,88,14,AD
1008474,488,FALSE,Rx,0,8,E7,0D,0D,7F,FE,0,26,40
1008475,0000048A,FALSE,Rx,0,8,2,0,0,2,0,0,0,0
1008476,588,FALSE,Rx,0,8,E8,0,7F,0,0,0,0,8B
1008477,000005D6,FALSE,Rx,0,5,0,0,0,0,0,0,0,0
1008478,440,FALSE,Rx,0,8,20,80,0,FE,80,0,4C,0
1008479,540,FALSE,Rx,0,8,90,0,FF,0,FF,0,12,26
1008480,50,FALSE,Rx,0,4,0,A5,A8,0D,0,0,0,0
1008481,000000D2,FALSE,Rx,0,5,3B,3F,0,0,4,0,0,0
1008482,0000038A,FALSE,Rx,0,4,E8,80,48,20,0,0,0,0
1008483,000000AE,FALSE,Rx,0,8,F9,F8,0,0,0,0,1,0
1008484,000001A0,FALSE,Rx,0,8,0,42,0,0,FE,FE,0,5F
1008485,000002A0,FALSE,Rx,0,8,0,0,0,6C,0,0,F0,9C
1008486,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1008487,000000D0,FALSE,Rx,0,6,D2,1D,6,38,1,F0,0,0
1008488,000000C2,FALSE,Rx,0,8,0,80,0,0,80,B0,EE,CF
1008489,000003D0,FALSE,Rx,0,6,0,80,8,0,0,79,0,0
1008490,000003D2,FALSE,Rx,0,7,2B,9,33,10,1,0,0,0
1008491,000005C0,FALSE,Rx,0,8,0A,0,0,A6,21,0,0,8D
1008492,5.00E+00,FALSE,Rx,0,8,20,0,27,0,0,0,85,FB
1008493,368,FALSE,Rx,0,8,CA,3A,8,FF,7,FF,FF,0
1008494,280,FALSE,Rx,0,8,10,0B,0,0,0D,0,0C,0D
1008495,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1008496,488,FALSE,Rx,0,8,2E,0D,0D,7F,FE,0,FF,50
1008497,440,FALSE,Rx,0,8,20,80,0,FE,80,0,54,0
1008498,540,FALSE,Rx,0,8,A0,0,FF,0,FF,0,12,26
1008499,000003D4,FALSE,Rx,0,8,0E,8A,4,80,8,0,0,0
1008500,000000AE,FALSE,Rx,0,8,9,8,0,0,0,0,1,0
1008501,320,FALSE,Rx,0,8,20,30,38,1,0,0D,0,95
1008502,000001A0,FALSE,Rx,0,8,0,42,0,0,FE,FE,0,50
1008503,000001AC,FALSE,Rx,0,8,86,8,10,0,69,21,0,D6
1008504,000002A0,FALSE,Rx,0,8,0,0,0,6C,0,0,0,6C
1008505,000000C2,FALSE,Rx,0,8,0,80,0,0,80,C0,15,BF
1008506,000000D0,FALSE,Rx,0,6,E0,2F,6,38,1,F0,0,0
1008507,000003A0,FALSE,Rx,0,8,C7,8,0,0,0,0,0,CF
1008508,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1008509,000004A8,FALSE,Rx,0,8,48,0,7,90,0,20,80,7F
1008510,0000044C,FALSE,Rx,0,8,C0,0,40,8F,58,2,5,50
1008511,000005A0,FALSE,Rx,0,8,7F,0,0,82,31,0,10,AB
1008512,0000056A,FALSE,Rx,0,8,1C,37,0C,FF,8,0,0,D0
1008513,366,FALSE,Rx,0,8,5D,0D,0,0,0,0,80,D0
1008514,280,FALSE,Rx,0,8,10,0B,0,0,0D,0,0C,0D
1008515,284,FALSE,Rx,0,6,1,1,0,0,0,0,0,0
1008516,288,FALSE,Rx,0,8,36,BA,C0,0,0,7B,A0,6
1008517,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1008518,480,FALSE,Rx,0,8,19,2C,96,8B,19,88,14,AD
1008519,390,FALSE,Rx,0,8,3,0,51,0,40,0,0,0
